"Name","Graduation Rate by Race/Ethnicity"
"Description","New York City public high school students who graduated as of June after four years of instruction."
"Source Notes","New York City Department of Education, Graduation Results (School Years 2004-05 to 2018-19); retrieved from&nbsp;<a href=""http://schools.nyc.gov/Accountability/data/GraduationDropoutReports/default.ht""></a><a href=""https://infohub.nyced.org/reports-and-policies/citywide-information-and-data/graduation-results"">https://infohub.nyced.org/reports-and-policies/citywide-information-and-data/graduation-results</a>&nbsp;<a href=""http://schools.nyc.gov/Accountability/data/GraduationDropoutReports/default.ht""></a><a href=""http://schools.nyc.gov/Accountability/data/GraduationDropoutReports/default.ht""></a>"
"Notes","All data represent outcomes as of June after four years of instruction. In order to comply with FERPA regulations on public reporting of education outcomes, breakdowns where the number of students in the cohort is 5 or less are suppressed and maps and tables display ""no data"" or ""0""."

Location,Race/Ethnicity,TimeFrame,DataFormat,Data,Fips
"Williamsburg, Greenpoint",White,2006,Percent,No Data,SD14
"Williamsburg, Greenpoint",White,2007,Percent,0.28571,SD14
"Williamsburg, Greenpoint",White,2008,Percent,0.57576,SD14
"Williamsburg, Greenpoint",White,2009,Percent,0.59375,SD14
"Williamsburg, Greenpoint",White,2010,Percent,0.64444,SD14
"Williamsburg, Greenpoint",White,2011,Percent,0.55769,SD14
"Williamsburg, Greenpoint",White,2012,Percent,0.65517,SD14
"Williamsburg, Greenpoint",White,2013,Percent,0.54098,SD14
"Williamsburg, Greenpoint",White,2014,Percent,0.60377,SD14
"S. Brooklyn, Park Slope, Sunset Park",Asian,2005,Percent,0.54545,SD15
"S. Brooklyn, Park Slope, Sunset Park",Asian,2006,Percent,No Data,SD15
"S. Brooklyn, Park Slope, Sunset Park",Asian,2007,Percent,0.61905,SD15
"S. Brooklyn, Park Slope, Sunset Park",Asian,2008,Percent,0.68421,SD15
"S. Brooklyn, Park Slope, Sunset Park",Asian,2009,Percent,0.51111,SD15
"S. Brooklyn, Park Slope, Sunset Park",Asian,2010,Percent,0.58333,SD15
"S. Brooklyn, Park Slope, Sunset Park",Asian,2011,Percent,0.46341,SD15
"S. Brooklyn, Park Slope, Sunset Park",Asian,2012,Percent,0.54167,SD15
"S. Brooklyn, Park Slope, Sunset Park",Asian,2013,Percent,0.68182,SD15
"S. Brooklyn, Park Slope, Sunset Park",Asian,2014,Percent,0.60294,SD15
"S. Brooklyn, Park Slope, Sunset Park",Black,2005,Percent,0.52837,SD15
"S. Brooklyn, Park Slope, Sunset Park",Black,2006,Percent,0.45333,SD15
"S. Brooklyn, Park Slope, Sunset Park",Black,2007,Percent,0.4784,SD15
"S. Brooklyn, Park Slope, Sunset Park",Black,2008,Percent,0.52902,SD15
"S. Brooklyn, Park Slope, Sunset Park",Black,2009,Percent,0.58656,SD15
"S. Brooklyn, Park Slope, Sunset Park",Black,2010,Percent,0.57826,SD15
"S. Brooklyn, Park Slope, Sunset Park",Black,2011,Percent,0.53538,SD15
"S. Brooklyn, Park Slope, Sunset Park",Black,2012,Percent,0.61465,SD15
"S. Brooklyn, Park Slope, Sunset Park",Black,2013,Percent,0.69793,SD15
"S. Brooklyn, Park Slope, Sunset Park",Black,2014,Percent,0.6639,SD15
"S. Brooklyn, Park Slope, Sunset Park",Latino,2005,Percent,0.36579,SD15
"S. Brooklyn, Park Slope, Sunset Park",Latino,2006,Percent,0.32778,SD15
"S. Brooklyn, Park Slope, Sunset Park",Latino,2007,Percent,0.32335,SD15
"S. Brooklyn, Park Slope, Sunset Park",Latino,2008,Percent,0.3436,SD15
"S. Brooklyn, Park Slope, Sunset Park",Latino,2009,Percent,0.42065,SD15
"S. Brooklyn, Park Slope, Sunset Park",Latino,2010,Percent,0.39348,SD15
"S. Brooklyn, Park Slope, Sunset Park",Latino,2011,Percent,0.43844,SD15
"S. Brooklyn, Park Slope, Sunset Park",Latino,2012,Percent,0.44612,SD15
"S. Brooklyn, Park Slope, Sunset Park",Latino,2013,Percent,0.53014,SD15
"S. Brooklyn, Park Slope, Sunset Park",Latino,2014,Percent,0.51858,SD15
"S. Brooklyn, Park Slope, Sunset Park",White,2005,Percent,0.375,SD15
"S. Brooklyn, Park Slope, Sunset Park",White,2006,Percent,0.47692,SD15
"S. Brooklyn, Park Slope, Sunset Park",White,2007,Percent,0.38,SD15
"S. Brooklyn, Park Slope, Sunset Park",White,2008,Percent,0.46667,SD15
"S. Brooklyn, Park Slope, Sunset Park",White,2009,Percent,0.43182,SD15
"S. Brooklyn, Park Slope, Sunset Park",White,2010,Percent,0.42188,SD15
"S. Brooklyn, Park Slope, Sunset Park",White,2011,Percent,0.40625,SD15
"S. Brooklyn, Park Slope, Sunset Park",White,2012,Percent,0.41667,SD15
"S. Brooklyn, Park Slope, Sunset Park",White,2013,Percent,0.48544,SD15
"S. Brooklyn, Park Slope, Sunset Park",White,2014,Percent,0.50495,SD15
Bedford Stuyvesant,Asian,2005,Percent,No Data,SD16
Bedford Stuyvesant,Asian,2006,Percent,No Data,SD16
Bedford Stuyvesant,Asian,2007,Percent,No Data,SD16
Bedford Stuyvesant,Asian,2008,Percent,No Data,SD16
Bedford Stuyvesant,Asian,2009,Percent,No Data,SD16
Bedford Stuyvesant,Asian,2010,Percent,No Data,SD16
Bedford Stuyvesant,Asian,2011,Percent,No Data,SD16
Bedford Stuyvesant,Asian,2012,Percent,No Data,SD16
Bedford Stuyvesant,Asian,2013,Percent,No Data,SD16
Bedford Stuyvesant,Asian,2014,Percent,No Data,SD16
Bedford Stuyvesant,Black,2005,Percent,0.47027,SD16
Bedford Stuyvesant,Black,2006,Percent,0.42984,SD16
Bedford Stuyvesant,Black,2007,Percent,0.37679,SD16
Bedford Stuyvesant,Black,2008,Percent,0.42962,SD16
Bedford Stuyvesant,Black,2009,Percent,0.40898,SD16
Bedford Stuyvesant,Black,2010,Percent,0.41873,SD16
Bedford Stuyvesant,Black,2011,Percent,0.42387,SD16
Bedford Stuyvesant,Black,2012,Percent,0.35549,SD16
Bedford Stuyvesant,Black,2013,Percent,0.40446,SD16
Bedford Stuyvesant,Black,2014,Percent,0.39575,SD16
Bedford Stuyvesant,Latino,2005,Percent,0.25,SD16
Bedford Stuyvesant,Latino,2006,Percent,0.23529,SD16
Bedford Stuyvesant,Latino,2007,Percent,0.24675,SD16
Bedford Stuyvesant,Latino,2008,Percent,0.23333,SD16
Bedford Stuyvesant,Latino,2009,Percent,0.26389,SD16
Bedford Stuyvesant,Latino,2010,Percent,0.31579,SD16
Bedford Stuyvesant,Latino,2011,Percent,0.46078,SD16
Bedford Stuyvesant,Latino,2012,Percent,0.37662,SD16
Bedford Stuyvesant,Latino,2013,Percent,0.32979,SD16
Bedford Stuyvesant,Latino,2014,Percent,0.43564,SD16
Bedford Stuyvesant,White,2005,Percent,No Data,SD16
Bedford Stuyvesant,White,2006,Percent,No Data,SD16
Bedford Stuyvesant,White,2007,Percent,No Data,SD16
Bedford Stuyvesant,White,2008,Percent,No Data,SD16
Bedford Stuyvesant,White,2009,Percent,No Data,SD16
Bedford Stuyvesant,White,2010,Percent,No Data,SD16
Bedford Stuyvesant,White,2011,Percent,No Data,SD16
Bedford Stuyvesant,White,2012,Percent,No Data,SD16
Bedford Stuyvesant,White,2013,Percent,No Data,SD16
Bedford Stuyvesant,White,2014,Percent,No Data,SD16
Crown Heights,Asian,2005,Percent,0.37143,SD17
Crown Heights,Asian,2006,Percent,0.59375,SD17
Crown Heights,Asian,2007,Percent,0.73913,SD17
Crown Heights,Asian,2008,Percent,0.65574,SD17
Crown Heights,Asian,2009,Percent,0.64912,SD17
Crown Heights,Asian,2010,Percent,0.72973,SD17
Crown Heights,Asian,2011,Percent,0.68,SD17
Crown Heights,Asian,2012,Percent,0.69565,SD17
Crown Heights,Asian,2013,Percent,0.77419,SD17
Crown Heights,Asian,2014,Percent,0.58333,SD17
Crown Heights,Black,2005,Percent,0.46565,SD17
Crown Heights,Black,2006,Percent,0.51031,SD17
Crown Heights,Black,2007,Percent,0.60037,SD17
Crown Heights,Black,2008,Percent,0.61078,SD17
Crown Heights,Black,2009,Percent,0.60867,SD17
Crown Heights,Black,2010,Percent,0.60782,SD17
Crown Heights,Black,2011,Percent,0.56664,SD17
Crown Heights,Black,2012,Percent,0.59989,SD17
Crown Heights,Black,2013,Percent,0.61644,SD17
Crown Heights,Black,2014,Percent,0.67266,SD17
Crown Heights,Latino,2005,Percent,0.34135,SD17
Crown Heights,Latino,2006,Percent,0.42169,SD17
Crown Heights,Latino,2007,Percent,0.51553,SD17
Crown Heights,Latino,2008,Percent,0.52752,SD17
Crown Heights,Latino,2009,Percent,0.4877,SD17
Crown Heights,Latino,2010,Percent,0.47222,SD17
Crown Heights,Latino,2011,Percent,0.43295,SD17
Crown Heights,Latino,2012,Percent,0.52489,SD17
Crown Heights,Latino,2013,Percent,0.45238,SD17
Crown Heights,Latino,2014,Percent,0.51163,SD17
Crown Heights,White,2005,Percent,0.68421,SD17
Crown Heights,White,2006,Percent,0.84615,SD17
Crown Heights,White,2007,Percent,No Data,SD17
Crown Heights,White,2008,Percent,0.53846,SD17
Crown Heights,White,2009,Percent,No Data,SD17
Crown Heights,White,2010,Percent,0.36585,SD17
Crown Heights,White,2011,Percent,0.45161,SD17
Crown Heights,White,2012,Percent,0.46341,SD17
Crown Heights,White,2013,Percent,0.2963,SD17
Crown Heights,White,2014,Percent,0.4359,SD17
"East Flatbush, Canarsie",Asian,2005,Percent,0.38095,SD18
"East Flatbush, Canarsie",Asian,2006,Percent,0.38095,SD18
"East Flatbush, Canarsie",Asian,2007,Percent,No Data,SD18
"East Flatbush, Canarsie",Asian,2008,Percent,No Data,SD18
"East Flatbush, Canarsie",Asian,2009,Percent,0.6,SD18
"East Flatbush, Canarsie",Asian,2010,Percent,No Data,SD18
"East Flatbush, Canarsie",Asian,2011,Percent,No Data,SD18
"East Flatbush, Canarsie",Asian,2012,Percent,No Data,SD18
"East Flatbush, Canarsie",Asian,2013,Percent,No Data,SD18
"East Flatbush, Canarsie",Asian,2014,Percent,No Data,SD18
"East Flatbush, Canarsie",Black,2005,Percent,0.39121,SD18
"East Flatbush, Canarsie",Black,2006,Percent,0.33449,SD18
"East Flatbush, Canarsie",Black,2007,Percent,0.33939,SD18
"East Flatbush, Canarsie",Black,2008,Percent,0.33671,SD18
"East Flatbush, Canarsie",Black,2009,Percent,0.33333,SD18
"East Flatbush, Canarsie",Black,2010,Percent,0.36623,SD18
"East Flatbush, Canarsie",Black,2011,Percent,0.44734,SD18
"East Flatbush, Canarsie",Black,2012,Percent,0.52586,SD18
"East Flatbush, Canarsie",Black,2013,Percent,0.52462,SD18
"East Flatbush, Canarsie",Black,2014,Percent,0.54678,SD18
"East Flatbush, Canarsie",Latino,2005,Percent,0.26549,SD18
"East Flatbush, Canarsie",Latino,2006,Percent,0.22535,SD18
"East Flatbush, Canarsie",Latino,2007,Percent,0.26061,SD18
"East Flatbush, Canarsie",Latino,2008,Percent,0.23967,SD18
"East Flatbush, Canarsie",Latino,2009,Percent,0.40458,SD18
"East Flatbush, Canarsie",Latino,2010,Percent,0.23364,SD18
"East Flatbush, Canarsie",Latino,2011,Percent,0.29703,SD18
"East Flatbush, Canarsie",Latino,2012,Percent,0.43697,SD18
"East Flatbush, Canarsie",Latino,2013,Percent,0.33333,SD18
"East Flatbush, Canarsie",Latino,2014,Percent,0.47,SD18
"East Flatbush, Canarsie",White,2005,Percent,0.47059,SD18
"East Flatbush, Canarsie",White,2006,Percent,0.28947,SD18
"East Flatbush, Canarsie",White,2007,Percent,0.22727,SD18
"East Flatbush, Canarsie",White,2008,Percent,No Data,SD18
"East Flatbush, Canarsie",White,2009,Percent,0.55172,SD18
"East Flatbush, Canarsie",White,2010,Percent,No Data,SD18
"East Flatbush, Canarsie",White,2011,Percent,No Data,SD18
"East Flatbush, Canarsie",White,2012,Percent,No Data,SD18
"East Flatbush, Canarsie",White,2013,Percent,No Data,SD18
"East Flatbush, Canarsie",White,2014,Percent,No Data,SD18
East New York,Asian,2005,Percent,0.41558,SD19
East New York,Asian,2006,Percent,0.52586,SD19
East New York,Asian,2007,Percent,0.52632,SD19
East New York,Asian,2008,Percent,0.55172,SD19
East New York,Asian,2009,Percent,0.53846,SD19
East New York,Asian,2010,Percent,0.68605,SD19
East New York,Asian,2011,Percent,0.68182,SD19
East New York,Asian,2012,Percent,0.77083,SD19
East New York,Asian,2013,Percent,0.70588,SD19
East New York,Asian,2014,Percent,0.48837,SD19
East New York,Black,2005,Percent,0.39102,SD19
East New York,Black,2006,Percent,0.35953,SD19
East New York,Black,2007,Percent,0.42997,SD19
East New York,Black,2008,Percent,0.49718,SD19
East New York,Black,2009,Percent,0.5166,SD19
East New York,Black,2010,Percent,0.50465,SD19
East New York,Black,2011,Percent,0.55074,SD19
East New York,Black,2012,Percent,0.56749,SD19
East New York,Black,2013,Percent,0.542,SD19
East New York,Black,2014,Percent,0.5362,SD19
East New York,Latino,2005,Percent,0.33587,SD19
East New York,Latino,2006,Percent,0.38852,SD19
East New York,Latino,2007,Percent,0.38511,SD19
East New York,Latino,2008,Percent,0.3503,SD19
East New York,Latino,2009,Percent,0.43472,SD19
East New York,Latino,2010,Percent,0.44018,SD19
East New York,Latino,2011,Percent,0.51847,SD19
East New York,Latino,2012,Percent,0.4584,SD19
East New York,Latino,2013,Percent,0.471,SD19
East New York,Latino,2014,Percent,0.48893,SD19
East New York,White,2005,Percent,0.35593,SD19
East New York,White,2006,Percent,0.36842,SD19
East New York,White,2007,Percent,0.14286,SD19
East New York,White,2008,Percent,0.23077,SD19
East New York,White,2009,Percent,No Data,SD19
East New York,White,2010,Percent,0.44444,SD19
East New York,White,2011,Percent,0.4,SD19
East New York,White,2012,Percent,No Data,SD19
East New York,White,2013,Percent,0.61905,SD19
East New York,White,2014,Percent,0.5,SD19
"Bay Ridge, Bensonhurst",Asian,2005,Percent,0.53226,SD20
"Bay Ridge, Bensonhurst",Asian,2006,Percent,0.56298,SD20
"Bay Ridge, Bensonhurst",Asian,2007,Percent,0.60478,SD20
"Bay Ridge, Bensonhurst",Asian,2008,Percent,0.63865,SD20
"Bay Ridge, Bensonhurst",Asian,2009,Percent,0.65148,SD20
"Bay Ridge, Bensonhurst",Asian,2010,Percent,0.71084,SD20
"Bay Ridge, Bensonhurst",Asian,2011,Percent,0.70811,SD20
"Bay Ridge, Bensonhurst",Asian,2012,Percent,0.65119,SD20
"Bay Ridge, Bensonhurst",Asian,2013,Percent,0.62015,SD20
"Bay Ridge, Bensonhurst",Asian,2014,Percent,0.65446,SD20
"Bay Ridge, Bensonhurst",Black,2005,Percent,0.45918,SD20
"Bay Ridge, Bensonhurst",Black,2006,Percent,0.49457,SD20
"Bay Ridge, Bensonhurst",Black,2007,Percent,0.56667,SD20
"Bay Ridge, Bensonhurst",Black,2008,Percent,0.56584,SD20
"Bay Ridge, Bensonhurst",Black,2009,Percent,0.56682,SD20
"Bay Ridge, Bensonhurst",Black,2010,Percent,0.58371,SD20
"Bay Ridge, Bensonhurst",Black,2011,Percent,0.5787,SD20
"Bay Ridge, Bensonhurst",Black,2012,Percent,0.56322,SD20
"Bay Ridge, Bensonhurst",Black,2013,Percent,0.57831,SD20
"Bay Ridge, Bensonhurst",Black,2014,Percent,0.67713,SD20
"Bay Ridge, Bensonhurst",Latino,2005,Percent,0.39322,SD20
"Bay Ridge, Bensonhurst",Latino,2006,Percent,0.34545,SD20
"Bay Ridge, Bensonhurst",Latino,2007,Percent,0.40695,SD20
"Bay Ridge, Bensonhurst",Latino,2008,Percent,0.44569,SD20
"Bay Ridge, Bensonhurst",Latino,2009,Percent,0.46915,SD20
"Bay Ridge, Bensonhurst",Latino,2010,Percent,0.49051,SD20
"Bay Ridge, Bensonhurst",Latino,2011,Percent,0.54187,SD20
"Bay Ridge, Bensonhurst",Latino,2012,Percent,0.54097,SD20
"Bay Ridge, Bensonhurst",Latino,2013,Percent,0.54505,SD20
"Bay Ridge, Bensonhurst",Latino,2014,Percent,0.52836,SD20
"Bay Ridge, Bensonhurst",White,2005,Percent,0.53543,SD20
"Bay Ridge, Bensonhurst",White,2006,Percent,0.55983,SD20
"Bay Ridge, Bensonhurst",White,2007,Percent,0.58708,SD20
"Bay Ridge, Bensonhurst",White,2008,Percent,0.62485,SD20
"Bay Ridge, Bensonhurst",White,2009,Percent,0.66543,SD20
"Bay Ridge, Bensonhurst",White,2010,Percent,0.68026,SD20
"Bay Ridge, Bensonhurst",White,2011,Percent,0.67521,SD20
"Bay Ridge, Bensonhurst",White,2012,Percent,0.672,SD20
"Bay Ridge, Bensonhurst",White,2013,Percent,0.66667,SD20
"Bay Ridge, Bensonhurst",White,2014,Percent,0.70035,SD20
"Gravesend, Coney Island",Asian,2005,Percent,0.62712,SD21
"Gravesend, Coney Island",Asian,2006,Percent,0.61921,SD21
"Gravesend, Coney Island",Asian,2007,Percent,0.66345,SD21
"Gravesend, Coney Island",Asian,2008,Percent,0.69122,SD21
"Gravesend, Coney Island",Asian,2009,Percent,0.69,SD21
"Gravesend, Coney Island",Asian,2010,Percent,0.72756,SD21
"Gravesend, Coney Island",Asian,2011,Percent,0.74096,SD21
"Gravesend, Coney Island",Asian,2012,Percent,0.76851,SD21
"Gravesend, Coney Island",Asian,2013,Percent,0.71327,SD21
"Gravesend, Coney Island",Asian,2014,Percent,0.76803,SD21
"Gravesend, Coney Island",Black,2005,Percent,0.45064,SD21
"Gravesend, Coney Island",Black,2006,Percent,0.48073,SD21
"Gravesend, Coney Island",Black,2007,Percent,0.45656,SD21
"Gravesend, Coney Island",Black,2008,Percent,0.4542,SD21
"Gravesend, Coney Island",Black,2009,Percent,0.51649,SD21
"Gravesend, Coney Island",Black,2010,Percent,0.54724,SD21
"Gravesend, Coney Island",Black,2011,Percent,0.55808,SD21
"Gravesend, Coney Island",Black,2012,Percent,0.5979,SD21
"Gravesend, Coney Island",Black,2013,Percent,0.63405,SD21
"Gravesend, Coney Island",Black,2014,Percent,0.64926,SD21
"Gravesend, Coney Island",Latino,2005,Percent,0.36522,SD21
"Gravesend, Coney Island",Latino,2006,Percent,0.33922,SD21
"Gravesend, Coney Island",Latino,2007,Percent,0.39319,SD21
"Gravesend, Coney Island",Latino,2008,Percent,0.37961,SD21
"Gravesend, Coney Island",Latino,2009,Percent,0.43595,SD21
"Gravesend, Coney Island",Latino,2010,Percent,0.47405,SD21
"Gravesend, Coney Island",Latino,2011,Percent,0.47042,SD21
"Gravesend, Coney Island",Latino,2012,Percent,0.48012,SD21
"Gravesend, Coney Island",Latino,2013,Percent,0.5625,SD21
"Gravesend, Coney Island",Latino,2014,Percent,0.6096,SD21
"Gravesend, Coney Island",White,2005,Percent,0.65262,SD21
"Gravesend, Coney Island",White,2006,Percent,0.63588,SD21
"Gravesend, Coney Island",White,2007,Percent,0.61722,SD21
"Gravesend, Coney Island",White,2008,Percent,0.64396,SD21
"Gravesend, Coney Island",White,2009,Percent,0.68421,SD21
"Gravesend, Coney Island",White,2010,Percent,0.69274,SD21
"Gravesend, Coney Island",White,2011,Percent,0.65335,SD21
"Gravesend, Coney Island",White,2012,Percent,0.69538,SD21
"Gravesend, Coney Island",White,2013,Percent,0.70838,SD21
"Gravesend, Coney Island",White,2014,Percent,0.73868,SD21
"Flatbush, Midwood, Sheepshead Bay",Asian,2005,Percent,0.69495,SD22
"Flatbush, Midwood, Sheepshead Bay",Asian,2006,Percent,0.71586,SD22
"Flatbush, Midwood, Sheepshead Bay",Asian,2007,Percent,0.74949,SD22
"Flatbush, Midwood, Sheepshead Bay",Asian,2008,Percent,0.77888,SD22
"Flatbush, Midwood, Sheepshead Bay",Asian,2009,Percent,0.8,SD22
"Flatbush, Midwood, Sheepshead Bay",Asian,2010,Percent,0.83422,SD22
"Flatbush, Midwood, Sheepshead Bay",Asian,2011,Percent,0.81964,SD22
"Flatbush, Midwood, Sheepshead Bay",Asian,2012,Percent,0.78053,SD22
"Flatbush, Midwood, Sheepshead Bay",Asian,2013,Percent,0.77878,SD22
"Flatbush, Midwood, Sheepshead Bay",Asian,2014,Percent,0.8135,SD22
"Flatbush, Midwood, Sheepshead Bay",Black,2005,Percent,0.53545,SD22
"Flatbush, Midwood, Sheepshead Bay",Black,2006,Percent,0.60627,SD22
"Flatbush, Midwood, Sheepshead Bay",Black,2007,Percent,0.60653,SD22
"Flatbush, Midwood, Sheepshead Bay",Black,2008,Percent,0.61251,SD22
"Flatbush, Midwood, Sheepshead Bay",Black,2009,Percent,0.63733,SD22
"Flatbush, Midwood, Sheepshead Bay",Black,2010,Percent,0.69865,SD22
"Flatbush, Midwood, Sheepshead Bay",Black,2011,Percent,0.67426,SD22
"Flatbush, Midwood, Sheepshead Bay",Black,2012,Percent,0.62934,SD22
"Flatbush, Midwood, Sheepshead Bay",Black,2013,Percent,0.60155,SD22
"Flatbush, Midwood, Sheepshead Bay",Black,2014,Percent,0.66376,SD22
"Flatbush, Midwood, Sheepshead Bay",Latino,2005,Percent,0.45645,SD22
"Flatbush, Midwood, Sheepshead Bay",Latino,2006,Percent,0.45833,SD22
"Flatbush, Midwood, Sheepshead Bay",Latino,2007,Percent,0.51884,SD22
"Flatbush, Midwood, Sheepshead Bay",Latino,2008,Percent,0.56284,SD22
"Flatbush, Midwood, Sheepshead Bay",Latino,2009,Percent,0.53846,SD22
"Flatbush, Midwood, Sheepshead Bay",Latino,2010,Percent,0.5929,SD22
"Flatbush, Midwood, Sheepshead Bay",Latino,2011,Percent,0.60571,SD22
"Flatbush, Midwood, Sheepshead Bay",Latino,2012,Percent,0.53826,SD22
"Flatbush, Midwood, Sheepshead Bay",Latino,2013,Percent,0.5752,SD22
"Flatbush, Midwood, Sheepshead Bay",Latino,2014,Percent,0.59882,SD22
"Flatbush, Midwood, Sheepshead Bay",White,2005,Percent,0.7,SD22
"Flatbush, Midwood, Sheepshead Bay",White,2006,Percent,0.69881,SD22
"Flatbush, Midwood, Sheepshead Bay",White,2007,Percent,0.71906,SD22
"Flatbush, Midwood, Sheepshead Bay",White,2008,Percent,0.7519,SD22
"Flatbush, Midwood, Sheepshead Bay",White,2009,Percent,0.74969,SD22
"Flatbush, Midwood, Sheepshead Bay",White,2010,Percent,0.77998,SD22
"Flatbush, Midwood, Sheepshead Bay",White,2011,Percent,0.77972,SD22
"Flatbush, Midwood, Sheepshead Bay",White,2012,Percent,0.73434,SD22
"Flatbush, Midwood, Sheepshead Bay",White,2013,Percent,0.75095,SD22
"Flatbush, Midwood, Sheepshead Bay",White,2014,Percent,0.77558,SD22
"Brownsville, Ocean Hill",Asian,2005,Percent,No Data,SD23
"Brownsville, Ocean Hill",Asian,2006,Percent,No Data,SD23
"Brownsville, Ocean Hill",Asian,2007,Percent,No Data,SD23
"Brownsville, Ocean Hill",Asian,2008,Percent,No Data,SD23
"Brownsville, Ocean Hill",Asian,2009,Percent,No Data,SD23
"Brownsville, Ocean Hill",Asian,2010,Percent,No Data,SD23
"Brownsville, Ocean Hill",Asian,2011,Percent,No Data,SD23
"Brownsville, Ocean Hill",Asian,2012,Percent,No Data,SD23
"Brownsville, Ocean Hill",Asian,2013,Percent,No Data,SD23
"Brownsville, Ocean Hill",Asian,2014,Percent,No Data,SD23
"Brownsville, Ocean Hill",Black,2005,Percent,0.30952,SD23
"Brownsville, Ocean Hill",Black,2006,Percent,0.51799,SD23
"Brownsville, Ocean Hill",Black,2007,Percent,0.51266,SD23
"Brownsville, Ocean Hill",Black,2008,Percent,0.62951,SD23
"Brownsville, Ocean Hill",Black,2009,Percent,0.45992,SD23
"Brownsville, Ocean Hill",Black,2010,Percent,0.41451,SD23
"Brownsville, Ocean Hill",Black,2011,Percent,0.38687,SD23
"Brownsville, Ocean Hill",Black,2012,Percent,0.32689,SD23
"Brownsville, Ocean Hill",Black,2013,Percent,0.33721,SD23
"Brownsville, Ocean Hill",Black,2014,Percent,0.36842,SD23
"Brownsville, Ocean Hill",Latino,2005,Percent,0.34043,SD23
"Brownsville, Ocean Hill",Latino,2006,Percent,0.43478,SD23
"Brownsville, Ocean Hill",Latino,2007,Percent,0.45455,SD23
"Brownsville, Ocean Hill",Latino,2008,Percent,0.61905,SD23
"Brownsville, Ocean Hill",Latino,2009,Percent,0.41346,SD23
"Brownsville, Ocean Hill",Latino,2010,Percent,0.4087,SD23
"Brownsville, Ocean Hill",Latino,2011,Percent,0.35714,SD23
"Brownsville, Ocean Hill",Latino,2012,Percent,0.26667,SD23
"Brownsville, Ocean Hill",Latino,2013,Percent,0.34286,SD23
"Brownsville, Ocean Hill",Latino,2014,Percent,0.33735,SD23
"Brownsville, Ocean Hill",White,2005,Percent,No Data,SD23
"Brownsville, Ocean Hill",White,2006,Percent,No Data,SD23
"Brownsville, Ocean Hill",White,2007,Percent,No Data,SD23
"Brownsville, Ocean Hill",White,2008,Percent,No Data,SD23
"Brownsville, Ocean Hill",White,2009,Percent,No Data,SD23
"Brownsville, Ocean Hill",White,2010,Percent,No Data,SD23
"Brownsville, Ocean Hill",White,2011,Percent,No Data,SD23
"Brownsville, Ocean Hill",White,2012,Percent,No Data,SD23
"Brownsville, Ocean Hill",White,2013,Percent,No Data,SD23
"Brownsville, Ocean Hill",White,2014,Percent,No Data,SD23
"Sunnyside, Woodside, Jackson Hts",Asian,2005,Percent,0.65464,SD24
"Sunnyside, Woodside, Jackson Hts",Asian,2006,Percent,0.59627,SD24
"Sunnyside, Woodside, Jackson Hts",Asian,2007,Percent,0.64179,SD24
"Sunnyside, Woodside, Jackson Hts",Asian,2008,Percent,0.6814,SD24
"Sunnyside, Woodside, Jackson Hts",Asian,2009,Percent,0.72022,SD24
"Sunnyside, Woodside, Jackson Hts",Asian,2010,Percent,0.70782,SD24
"Sunnyside, Woodside, Jackson Hts",Asian,2011,Percent,0.76316,SD24
"Sunnyside, Woodside, Jackson Hts",Asian,2012,Percent,0.75965,SD24
"Sunnyside, Woodside, Jackson Hts",Asian,2013,Percent,0.73813,SD24
"Sunnyside, Woodside, Jackson Hts",Asian,2014,Percent,0.76127,SD24
"Sunnyside, Woodside, Jackson Hts",Black,2005,Percent,0.38333,SD24
"Sunnyside, Woodside, Jackson Hts",Black,2006,Percent,0.49099,SD24
"Sunnyside, Woodside, Jackson Hts",Black,2007,Percent,0.51515,SD24
"Sunnyside, Woodside, Jackson Hts",Black,2008,Percent,0.53394,SD24
"Sunnyside, Woodside, Jackson Hts",Black,2009,Percent,0.55195,SD24
"Sunnyside, Woodside, Jackson Hts",Black,2010,Percent,0.53112,SD24
"Sunnyside, Woodside, Jackson Hts",Black,2011,Percent,0.51477,SD24
"Sunnyside, Woodside, Jackson Hts",Black,2012,Percent,0.42568,SD24
"Sunnyside, Woodside, Jackson Hts",Black,2013,Percent,0.29825,SD24
"Sunnyside, Woodside, Jackson Hts",Black,2014,Percent,0.31828,SD24
"Sunnyside, Woodside, Jackson Hts",Latino,2005,Percent,0.45819,SD24
"Sunnyside, Woodside, Jackson Hts",Latino,2006,Percent,0.45771,SD24
"Sunnyside, Woodside, Jackson Hts",Latino,2007,Percent,0.45258,SD24
"Sunnyside, Woodside, Jackson Hts",Latino,2008,Percent,0.49147,SD24
"Sunnyside, Woodside, Jackson Hts",Latino,2009,Percent,0.53842,SD24
"Sunnyside, Woodside, Jackson Hts",Latino,2010,Percent,0.55418,SD24
"Sunnyside, Woodside, Jackson Hts",Latino,2011,Percent,0.58549,SD24
"Sunnyside, Woodside, Jackson Hts",Latino,2012,Percent,0.57053,SD24
"Sunnyside, Woodside, Jackson Hts",Latino,2013,Percent,0.5576,SD24
"Sunnyside, Woodside, Jackson Hts",Latino,2014,Percent,0.60837,SD24
"Sunnyside, Woodside, Jackson Hts",White,2005,Percent,0.53608,SD24
"Sunnyside, Woodside, Jackson Hts",White,2006,Percent,0.4895,SD24
